,x,y,class
桃2-17-15,4204633.8,19288206.48,1.0
桃2-1-5,4224187.77,19283197.72,2.0
桃2-17-13,4204639.77,19288198.81,2.0
桃2-4-24,4220236.47,19295588.33,2.0
桃2-4-25C4,4220144.99,19295668.42,1.0
桃2-6-16,4218474.87,19289425.6,1.0
桃2-1-4,4224190.53,19283187.79,1.0
桃2-4-25,4220047.19,19295742.25,2.0
桃2-4-26,4220003.84,19295686.89,1.0
桃2-17-14C4,4204645.73,19288190.65,1.0
桃2-4-5H1,4220486.59,19283358.66,
桃2-6-12H1,4218200.37,19288211.58,
桃2-5-24H2,4219501.45,19295164.94,
桃2-6-15C5,4218480.79,19289433.85,1.0
桃2-26-2C1,4194176.82,19280914.34,0.0
桃2-4-27,4219996.0,19295693.0,2.0
桃2-26-1,4194091.39,19280930.14,2.0
桃2-26-2C3,4193935.12,19280801.69,2.0
桃2-1-25C1,4224029.47,19295761.62,0.0
桃2-15-25C3,4207051.93,19296518.85,2.0
桃2-4-25H2,4220136.62,19295674.69,
桃2-25-7,4195493.4,19284293.17,
桃2-4-25H1,4220038.79,19295748.63,
桃2-8-27C3,4215243.0,19296755.0,2.0
桃2-8-27A,4215370.67,19296818.28,1.0
桃2-1-26,4224024.35,19295831.94,2.0
桃2-1-4C1,4224219.77,19283088.11,1.0
桃2-14-18A,4208547.17,19292070.21,1.0
桃2-26-2C4,4194172.29,19280905.4,0.0
桃2-26-3,4194086.83,19280921.31,2.0
桃2-8-27C4,4215391.15,19296749.12,1.0
桃2-14-20,4208648.13,19292263.43,2.0
桃2-6-15C3,4218486.55,19289441.65,
桃2-14-19,4208647.0,19292153.0,
桃2-1-5H1,4224184.14,19283212.16,
桃2-4-5H2,4220512.34,19283328.28,
桃2-25-1C3,4195772.3,19280261.7,1.0
桃2-26-2C2,4193939.0,19280816.0,2.0
桃2-14-19C4,4208640.75,19292143.0,1.0
桃2-1-25H2,4224014.59,19295832.45,
桃2-25-7C1,4195508.6,19284257.5,1.0
桃2-1-25H1,4224019.38,19295763.07,
桃2-14-19C2,4208639.84,19292268.74,0.0
桃2-14-19C6,4208529.04,19292080.04,1.0
桃2-5-7C2,4219797.26,19284523.53,2.0
桃2-14-19C3,4208634.23,19292132.9,2.0
桃2-25-7C3,4195554.12,19284184.27,0.0
桃2-8-27C2,4215401.12,19296749.19,2.0
桃2-8-27C1,4215380.36,19296818.55,2.0
桃2-5-7C4,4219789.85,19284516.65,1.0
桃2-1-26H2,4223939.91,19295901.04,
桃2-25-7C2,4195498.33,19284284.85,0.0
桃2-14-19C1,4208656.79,19292258.23,0.0
桃2-25-7C5,4195558.0,19284175.0,0.0
桃2-14-19C5,4208628.09,19292122.57,1.0
桃2-5-7C1,4219782.49,19284509.89,1.0
桃2-8-27C5,4215390.19,19296818.4,1.0
桃2-8-27C7,4215411.25,19296749.34,1.0
桃2-25-7C4,4195503.0,19284276.0,0.0
桃2-25-7C7,4195562.72,19284166.4,0.0
桃2-16-7C1,4206717.28,19283938.34,1.0
桃2-16-7,4206718.83,19283807.88,0.0
桃2-25-7C6,4195507.38,19284268.02,0.0
桃2-25-7C8,4195566.99,19284157.46,0.0
桃2-21-7,4200243.0,19284122.0,0.0
桃2-16-10,4206081.0,19285461.0,2.0
桃2-16-10C1,4206085.0,19285592.0,1.0
桃2-21-8C3,4200226.0,19284232.0,2.0
桃2-25-1C2,4195767.1,19280266.5,1.0
桃2-16-7C2,4206080.66,19283983.68,0.0
桃2-15-27,4207139.31,19296530.04,1.0
桃2-8-26H2,4215426.39,19296749.63,
桃2-16-7C3,4206717.3,19283928.28,
桃2-16-9,4206083.46,19285612.26,0.0
桃2-16-10C3,4206081.0,19285471.0,0.0
桃2-16-6,4206718.83,19283807.88,1.0
桃2-21-8C6,4200241.0,19284132.0,2.0
桃2-21-8,4200225.0,19284242.0,2.0
桃2-16-7C4,4206079.56,19283937.7,0.0
桃2-16-10C2,4206084.0,19285602.0,0.0
桃2-15-25C7,4207132.15,19296523.03,2.0
桃2-16-18C7,4205936.0,19290805.0,0.0
桃2-16-8,4206717.57,19283918.26,1.0
桃2-16-10C6,4206080.0,19285352.0,0.0
桃2-16-10C4,4206081.0,19285481.0,0.0
桃2-16-7C5,4206719.44,19283787.78,1.0
桃2-12-26C7,4210890.0,19296585.0,0.0
桃2-16-17,4207139.31,19290693.9,0.0
桃2-21-8C5,4200239.0,19284142.0,0.0
桃2-16-19,4205906.0,19290946.0,0.0
桃2-25-1C4,4195757.0,19280271.2,1.0
桃2-16-18C11,4205971.0,19290917.0,1.0
桃2-15-25C5,4207077.96,19296582.17,0.0
桃2-21-8C2,4200223.0,19284252.0,1.0
桃2-12-26C5,4210961.0,19296672.0,1.0
桃2-16-7C6,4206078.49,19283963.69,0.0
桃2-12-5H2,4211103.5,19283068.0,
桃2-21-11C1,4200225.92,19285736.19,2.0
桃2-16-18C5,4205939.0,19290813.0,0.0
桃2-16-11,4206083.46,19285612.26,0.0
桃2-16-18C8,4205833.0,19290717.0,1.0
桃2-16-10C5,4206080.0,19285362.0,1.0
桃2-21-10,4200231.0,19285634.0,1.0
桃2-16-18C4,4205860.0,19290830.0,2.0
桃2-15-25C2,4207012.0,19296512.0,2.0
桃2-16-4C4,4206017.0,19282635.0,0.0
桃2-16-4A,4205945.59,19282528.29,0.0
桃2-16-18C1,4205910.0,19290956.0,1.0
桃2-16-18C2,4205863.0,19290840.0,1.0
桃2-16-18C3,4205942.0,19210821.0,1.0
桃2-16-18C9,4205974.0,19290926.0,1.0
桃2-0-16,4224523.0,19290749.0,2.0
桃2-21-9,4200221.27,19284261.36,1.0
桃2-16-4C1,4206022.0,19282643.0,0.0
桃2-15-25C6,4207111.01,19296502.13,0.0
桃2-16-1,4206150.2,19280861.73,1.0
桃2-12-26,4210896.0,19296593.0,0.0
桃2-21-11,4200227.0,19285743.0,0.0
桃2-16-2,4206063.62,19280930.88,
桃2-12-26C3,4210968.0,19296681.0,1.0
桃2-16-4C5,4205951.0,19282537.0,1.0
桃2-21-8C4,4200238.0,19284152.0,1.0
桃2-21-11C2,4200224.38,19285863.84,2.0
桃2-15-25C1,4207083.92,19296589.95,0.0
桃2-16-18C6,4205836.0,19290726.0,1.0
桃2-0-17,4224628.0,19290940.0,
桃2-16-4C2,4206028.0,19282652.0,0.0
桃2-17-17,4205866.0,19290849.0,2.0
桃2-16-16,4205944.0,19290831.0,1.0
桃2-21-11C6,4200231.0,19285644.0,0.0
桃2-17-19,4205913.64,19290965.25,0.0
桃2-0-17C5,4224528.0,19290758.0,1.0
桃2-16-18C10,4205977.0,19290935.0,2.0
桃2-16-4C6,4205956.91,19282545.36,1.0
桃2-16-2C5,4206142.47,19280868.31,1.0
桃2-16-2C3,4206056.17,19280937.39,0.0
桃2-0-17C4,4224574.86,19290845.68,0.0
桃2-16-21C3,4206180.34,19292136.71,1.0
桃2-12-26C1,4210974.0,19296690.0,1.0
桃2-12-26C6,4210902.0,19296601.0,2.0
桃2-16-20,4206181.57,19292028.69,0.0
桃2-16-5,4206033.0,19282661.0,1.0
桃2-21-12,4200224.43,19285873.46,2.0
桃2-7-16C3,4217308.38,19289861.56,
桃2-16-4C3,4205962.0,19282553.0,0.0
桃2-0-17C6,4224532.29,19290766.46,0.0
桃2-16-2C2,4206048.33,19280943.53,2.0
桃2-0-17C2,4224633.0,19290949.0,0.0
桃2-16-2C6,4206134.47,19280874.3,1.0
桃2-4-18C4,4220233.41,19291398.07,1.0
桃2-15-26,4207019.12,19296520.01,1.0
桃2-12-26C4,4210980.0,19296697.0,1.0
桃2-18-5C5,4204119.81,19282390.5,1.0
桃2-21-11C5,4200231.0,19285654.0,0.0
桃2-7-16A,4217219.72,19289927.0,2.0
桃2-16-22,4206106.01,19292837.0,0.0
桃2-16-21,4206180.43,19292146.66,1.0
桃2-12-26C10,4210908.0,19296609.0,1.0
桃2-18-2C6,4203987.88,19280782.32,1.0
桃2-16-18,4205902.0,19290703.0,
桃2-0-17C3,4224579.84,19290854.08,1.0
桃2-4-18C1,4220293.4,19291496.07,1.0
桃2-18-5C3,4204180.48,19282471.3,1.0
桃2-16-2C1,4206040.52,19280949.79,1.0
桃2-4-18C5,4220175.67,19291304.51,1.0
桃2-18-2,4204045.94,19280878.74,1.0
桃2-21-11C3,4200227.0,19285753.0,0.0
桃2-16-2C4,4206127.0,19280880.0,1.0
桃2-21-11C4,4200224.36,19285844.09,0.0
桃2-7-16C4,4217316.23,19289855.45,2.0
桃2-18-6,4204249.53,19282560.36,2.0
桃2-16-21C5,4206181.72,19292038.5,0.0
桃2-12-26C2,4210986.0,19296705.0,1.0
桃2-0-18,4224638.0,19290958.0,1.0
桃2-4-18C3,4220228.15,19291389.9,0.0
桃2-0-17C9,4224519.0,19290739.0,1.0
桃2-12-26C8,4210883.0,19296578.0,0.0
桃2-7-17,4217227.91,19289920.56,1.0
桃2-18-4,4204113.15,19282382.97,0.0
桃2-18-2C3,4204040.0,19280870.0,2.0
桃2-26-13,4193286.0,19288078.0,0.0
桃2-16-3,4206032.72,19280956.25,1.0
桃2-16-2C11,4206118.73,19280886.48,0.0
桃2-18-3,4204098.46,19280966.63,2.0
桃2-18-5C4,4204174.72,19282463.52,2.0
桃2-18-1,4203978.0,19280764.0,0.0
桃2-4-18C2,4220288.0,19291488.0,1.0
桃2-0-17C14,4224511.12,19290726.93,0.0
桃2-4-18C6,4220222.7,19291381.74,2.0
桃2-16-23,4206179.42,19292156.65,2.0
桃2-0-17C8,4224588.68,19290872.02,1.0
桃2-21-6,4200064.0,19282854.0,2.0
桃2-16-21C2,4205819.64,19293357.53,0.0
桃2-7-16C5,4217324.32,19289849.7,
桃2-18-5C1,4204243.51,19282552.13,1.0
桃2-15-25C4,4207005.23,19296505.13,1.0
桃2-4-18A,4220170.62,19291295.63,1.0
桃2-18-2C4,4204035.49,19280861.47,2.0
桃2-21-11C7,4200224.02,19285883.44,1.0
桃2-18-5C6,4204107.22,19282375.68,2.0
桃2-0-19,4224642.0,19290967.0,0.0
桃2-21-11C11,4200226.0,19285763.0,0.0
桃2-16-2C7,4206024.8,19280962.42,1.0
桃2-16-2C9,4206110.9,19280892.95,1.0
桃2-2-11,4223272.71,19286760.7,2.0
桃2-2-10C3,4223241.0,19286666.0,1.0
桃2-18-2C5,4203983.2,19280773.05,1.0
桃2-18-2C2,4204093.27,19280957.77,0.0
桃2-16-21C11,4206180.8,19292048.57,0.0
桃2-18-5C2,4204238.01,19282544.12,0.0
桃2-7-26,4216770.92,19296414.03,1.0
桃2-0-17C12,4224507.1,19290719.03,2.0
桃2-7-16C6,4217332.43,19289843.78,1.0
桃2-21-5C1,4200056.0,19282849.0,0.0
桃2-7-16C1,4217236.2,19289914.43,1.0
桃2-7-27,4216771.53,19296516.0,1.0
桃2-28-16,4193289.99,19288086.78,0.0
桃2-18-5,4204168.7,19282455.29,
桃2-4-18,4220282.41,19291479.08,
桃2-21-4,4199862.74,19282729.87,0.0
桃2-21-5C3,4199966.88,19282794.42,1.0
桃2-3-14C6,4221656.84,19289204.07,1.0
桃2-4-18C8,4220239.22,19231406.45,0.0
桃2-21-5C2,4200047.0,19282842.0,1.0
桃2-21-13,4200224.02,19285893.25,1.0
桃2-18-2C1,4204088.33,19280949.08,1.0
桃2-0-17C10,4224583.43,19290863.19,1.0
桃2-0-17C7,4224646.0,19290976.0,1.0
桃2-3-14C2,4221646.07,19289313.81,0.0
桃2-16-21C7,4207319.66,19292705.69,1.0
桃2-21-11C10,4200235.0,19285529.0,0.0
桃2-2-10C2,4223269.97,19286753.14,0.0
桃2-7-16,4217244.0,19289908.0,1.0
桃2-21-11C9,4200225.0,19285773.0,1.0
桃2-7-24CH,4216986.83,19295025.11,
桃2-7-16C8,4217340.4,19289837.82,0.0
桃2-20-4C3,4202253.0,19282072.0,1.0
桃2-1-21,4224301.0,19294072.0,1.0
桃2-2-10C4,4223239.0,19286656.0,0.0
桃2-20-2C4,4202010.09,19281109.9,1.0
桃2-20-2C1,4202099.0,19281204.0,2.0
桃2-21-5C4,4199958.4,19282789.15,0.0
桃2-28-15,4193294.0,19288096.0,1.0
桃2-3-14C3,4221655.88,19289214.07,0.0
桃2-7-26C1,4216771.44,19296506.0,0.0
桃2-7-26C5,4217375.51,19295783.89,1.0
桃2-20-4C1,4202182.0,19282144.0,0.0
桃2-21-5C6,4199854.23,19282724.58,0.0
桃2-21-5C5,4200039.0,19282837.0,0.0
桃2-1-22C2,4224193.0,19294072.0,1.0
桃2-16-21C9,4206180.9,19292058.9,0.0
桃2-2-10C5,4223211.7,19286568.6,1.0
桃2-4-19,4220298.95,19291504.26,2.0
桃2-20-4C5,4202315.0,19282008.0,2.0
桃2-21-14,4200223.89,19285903.15,1.0
桃2-4-19A,4220244.52,19291414.79,0.0
桃2-3-14C10,4221644.69,19289323.76,0.0
桃2-1-20,4224290.99,19294072.01,0.0
桃2-1-22C1,4224393.0,19294071.0,2.0
桃2-20-4C4,4202246.0,19282080.0,0.0
桃2-7-15,4217348.32,19289831.0,0.0
桃2-2-10,4223266.9,19286746.0,2.0
桃2-3-14C4,4221654.0,19289224.0,0.0
桃2-7-16C2,4217252.0,19289902.0,0.0
桃2-2-10A,4223237.0,19286647.0,1.0
桃2-7-26C3,4216771.26,19296495.95,0.0
桃2-7-25,4216770.97,19296393.65,2.0
桃2-3-14C1,4221653.63,19289234.97,0.0
桃2-16-21H2,4206179.66,19292166.69,
桃2-20-4,4202176.0,19282152.0,0.0
桃2-20-6,4202452.0,19284156.0,2.0
桃2-20-2C2,4202092.0,19281198.0,2.0
桃2-20-7C3,4202474.0,19284268.0,1.0
桃2-20-2C5,4202024.0,19281124.0,2.0
桃2-4-18C7,4220303.98,19291512.47,0.0
桃2-1-22C6,4222899.72,19293084.51,
桃2-3-15,4221643.46,19289333.61,2.0
桃2-21-11C8,4200223.88,19285912.94,0.0
桃2-1-22C4,4224281.0,19294072.0,1.0
桃2-1-22C3,4224382.0,19294071.0,1.0
桃2-20-4C6,4202322.0,19282002.0,0.0
桃2-3-14C7,4221674.0,19289108.0,0.0
桃2-20-5,4202239.49,19282086.46,1.0
桃2-0-17C1,4224593.68,19290881.02,1.0
桃2-12-9,4211511.0,19286202.78,1.0
桃2-12-10C3,4212643.02,19285952.38,
桃2-27-16,4193298.0,19288106.0,1.0
桃2-6-19A,4218356.29,19291547.94,2.0
桃2-20-7,4202171.39,19283969.02,0.0
桃2-7-24H2,4216992.36,19295017.73,
桃2-18-8,4204126.13,19283941.14,1.0
桃2-6-19C5,4218973.62,19291537.9,1.0
桃2-20-7C6,4202476.07,19284277.74,
桃2-20-4C2,4202168.87,19282159.14,
桃2-12-10C5,4212665.42,19285427.38,1.0
桃2-18-8C1,4204269.63,19283706.8,2.0
桃2-20-2C6,4202016.0,19281118.0,
桃2-18-8C5,4204220.23,19283512.02,1.0
桃2-20-2C3,4202085.01,19281190.55,2.0
桃2-17-29,4204557.76,19297237.22,
桃2-19-28,4202536.21,19296695.7,1.0
桃2-16-22H2,4206177.0,19292264.0,
桃2-12-10C4,4211516.18,19286211.32,1.0
桃2-18-7,4204222.0,19283522.0,0.0
桃2-18-8C3,4204247.0,19283616.0,1.0
桃2-19-27,4202552.0,19296596.0,1.0
桃2-6-19,4218379.0,19291988.0,0.0
桃2-6-19C4,4218538.0,19292120.0,1.0
桃2-17-28,4204555.0,19297228.0,1.0
桃2-3-14C8,4221676.0,19289098.0,0.0
桃2-20-7C4,4202478.0,19284288.0,1.0
桃2-12-10C1,4211619.0,19286382.0,1.0
桃2-12-10,4211946.99,19286296.0,
桃2-20-7C5,4202456.0,19284176.0,1.0
桃2-3-16,4221642.0,19289344.0,2.0
桃2-18-8C4,4204250.0,19283626.0,0.0
桃2-12-10C6,4211520.63,19286218.6,1.0
桃2-19-27C4,4202550.0,19296604.0,1.0
桃2-19-29,4202534.0,19296706.0,0.0
桃2-19-26,4202566.0,19296504.0,
桃2-18-8C6,4204225.0,19283530.0,1.0
桃2-18-8C2,4204272.0,19283716.0,2.0
桃2-12-11,4211624.0,19286392.0,1.0
桃2-6-19C1,4218546.0,19292126.0,0.0
桃2-3-12,4221671.06,19289118.0,0.0
桃2-27-12,4193302.0,19288114.0,0.0
桃2-17-30,4204560.0,19297246.0,2.0
桃2-7-7C1,4217449.91,19283967.7,1.0
桃2-1-11C2,4224378.0,19287176.0,1.0
桃2-7-7C2,4217423.0,19284072.0,2.0
桃2-4-9,4219637.0,19285646.0,
桃2-1-10,4224346.0,19287272.0,1.0
桃2-7-7C6,4219628.0,19285660.0,1.0
桃2-19-27C6,4202548.0,19296614.0,1.0
桃2-4-20,4220643.0,19293540.0,0.0
桃2-3-3,4222217.22,19281830.62,1.0
桃2-19-27C2,4202537.0,19296686.0,1.0
桃2-22-15C4,4199577.0,19288154.0,0.0
桃2-18-9,4204273.79,19283726.36,1.0
桃2-22-15C2,4198911.36,19288262.0,1.0
桃2-5-9,4219575.0,19285748.0,2.0
桃2-22-13A,4199574.0,19288054.0,0.0
桃2-22-15C1,4199591.0,19288386.0,
桃2-1-11C3,4224375.0,19287184.0,1.0
桃2-1-11C1,4224342.0,19287282.0,1.0
桃2-6-8,4219641.0,19285640.0,0.0
桃2-28-13,4193306.43,19288124.24,1.0
桃2-5-10C1,4217448.0,19283974.0,1.0
桃2-5-10,4219570.0,19285754.0,1.0
桃2-7-8,4217421.0,19284080.0,2.0
桃2-2-3,4222212.0,19281822.0,1.0
桃2-22-15C7,4199577.0,19288146.0,0.0
桃2-4-11,4220488.0,19287868.0,0.0
桃2-23-11C19,4197386.0,19286746.0,1.0
桃2-4-21C1,4220647.0,19293534.0,2.0
桃2-22-15,4199583.0,19288254.0,2.0
桃2-7-7C4,4217401.0,19284162.0,1.0
桃2-17-28H2,4204205.0,19296628.0,
桃2-22-15C3,4199590.0,19288376.0,
桃2-22-12A,4199574.0,19288046.0,1.0
桃2-2-17A,4221669.0,19291086.0,1.0
桃2-8-4,4216384.0,19283524.0,0.0
桃2-23-11C3,4197301.0,19286758.0,0.0
桃2-1-11C5,4224339.0,19287290.0,0.0
桃2-17-29H2,4204619.0,19297515.0,
桃2-5-11,4219566.0,19285762.0,0.0
桃2-7-6C2,4217399.0,19284170.0,1.0
桃2-3-4,4222207.0,19281814.0,1.0
桃2-5-10C10,4217395.0,19284184.0,1.0
桃2-22-15C5,4199577.02,19288136.3,1.0
桃2-5-12,4220487.0,19287878.0,1.0
桃2-7-6C1,4217417.0,19284096.0,2.0
桃2-23-11C23,4197370.0,19286694.0,2.0
桃2-3-17A,4221607.0,19291002.0,1.0
桃2-15-24,4207853.0,19293962.0,1.0
桃2-23-11C11,4197390.0,19286742.0,1.0
桃2-22-15C8,4199582.0,19288244.0,1.0
桃2-19-27H2,4202563.69,19296518.64,
桃2-4-21C3,4220652.0,19293528.0,1.0
桃2-17-30H2,4204623.0,19297653.0,
桃2-24-28,4195477.0,19296270.0,1.0
桃2-6-7,4217446.0,19283982.0,1.0
桃2-22-12,4199573.0,19288038.0,0.0
桃2-23-11C5,4197333.0,19286796.0,0.0
桃2-23-14,4197296.0,19286762.0,1.0
桃2-5-10C6,4219561.0,19285768.0,2.0
桃2-7-6C3,4217397.0,19284178.0,2.0
桃2-22-16A,4199590.0,19288366.0,1.0
桃2-7-10C5,4218208.0,19286768.0,
桃2-8-5C1,4216378.0,19283528.0,0.0
桃2-23-9,4197365.75,19286697.84,0.0
桃2-4-10A,4219632.0,19285654.0,0.0
桃2-7-10,4218146.24,19286756.26,0.0
桃2-23-11C21,4197394.0,19286738.0,1.0
桃2-2-17,4221674.0,19291092.0,1.0
桃2-4-13,4220487.0,19287888.0,1.0
桃2-6-6,4217419.0,19284080.0,2.0
桃2-15-23,4207845.0,19293966.0,
桃2-5-10C2,4218176.0,19286870.0,1.0
桃2-21-15A,4199582.0,19288234.0,1.0
桃2-24-24,4195634.0,19296144.0,0.0
桃2-3-1,4222148.0,19281712.0,2.0
桃2-14-16,4208643.0,19290350.0,2.0
桃2-23-13,4197292.0,19286766.0,0.0
桃2-23-11C13,4197329.0,19286800.0,2.0
桃2-14-17C4,4208569.0,19290410.0,0.0
桃2-22-15A,4199589.0,19288356.0,0.0
桃2-7-9,4218206.0,19286776.0,
桃2-1-11C9,4224402.42,19287096.86,0.0
桃2-17-28H1,4204592.0,19297360.0,
桃2-24-26C6,4195553.0,19296208.0,1.0
桃2-23-10,4197361.35,19286701.9,0.0
桃2-19-27C8,4202484.0,19296540.0,2.0
桃2-23-26,4197815.0,19296252.0,1.0
桃2-23-27,4197903.0,19296186.0,1.0
桃2-23-11C9,4197399.0,19286736.0,1.0
桃2-4-21C2,4220592.0,19293490.0,1.0
桃2-7-10C2,4218117.0,19286848.0,0.0
桃2-24-26C2,4195471.0,19296274.0,2.0
桃2-7-10C4,4218076.0,19286754.0,0.0
桃2-14-17C5,4208637.0,19290354.0,1.0
桃2-24-26,4195627.0,19296148.0,2.0
桃2-5-13,4220486.0,19287898.0,2.0
桃2-3-2C1,4222143.0,19281704.0,1.0
桃2-23-11C15,4197324.45,19286803.8,2.0
桃2-2-18A,4221679.0,19291100.0,2.0
桃2-7-10C3,4218211.0,19286762.0,1.0
桃2-5-10C4,4218174.0,19286878.0,1.0
桃2-8-5C4,4216371.0,19283532.0,1.0
桃2-15-22C8,4207837.0,19293968.0,1.0
桃2-23-26C1,4197969.8,19296137.06,1.0
桃2-23-26C8,4198056.0,19296074.0,1.0
桃2-1-11C7,4224400.0,19287106.0,0.0
桃2-24-27,4195547.0,19296214.0,2.0
桃2-27-14,4193350.0,19288226.0,1.0
桃2-7-11,4218144.0,19286764.0,1.0
桃2-23-26C3,4197909.0,19296182.0,0.0
桃2-15-22C7,4207921.0,19293894.0,1.0
桃2-17-30H1,4204623.0,19297633.0,
桃2-23-26C2,4197809.0,19296258.0,2.0
桃2-15-22C3,4208006.0,19293968.0,2.0
桃2-24-26C5,4195702.0,19296088.0,1.0
桃2-17-29H1,4204613.0,19297514.0,
桃2-23-11C7,4197320.0,19286808.0,1.0
桃2-23-26C10,4198138.0,19296014.0,0.0
桃2-14-17C6,4208563.0,19290416.0,0.0
桃2-8-21C1,4215588.0,19293528.0,1.0
桃2-3-2C2,4222138.0,19281696.0,0.0
桃2-14-17C3,4208631.0,19290360.0,1.0
桃2-3-17,4221611.0,19291008.0,0.0
桃2-25-27C3,4195465.0,19296278.0,1.0
桃2-24-25,4195708.0,19296084.0,2.0
桃2-7-12,4218115.0,19286856.0,1.0
桃2-19-27C10,4202482.7,19296547.67,1.0
桃2-4-21C4,4220587.49,19293497.43,1.0
桃2-8-21C6,4215589.0,19293410.0,0.0
桃2-7-10C6,4218078.0,19286746.0,1.0
桃2-26-14,4193354.18,19288232.92,0.0
桃2-24-26C7,4195621.19,19296153.97,1.0
桃2-26-12,4193236.0,19287966.0,0.0
桃2-15-22C10,4207830.0,19293970.0,1.0
桃2-1-11C13,4224424.0,19287010.0,0.0
桃2-23-26C5,4197976.0,19296132.0,1.0
桃2-23-25,4197821.0,19296248.0,1.0
桃2-9-5,4216365.0,19283538.0,1.0
桃2-24-26C4,4195541.0,19296218.0,2.0
桃2-15-22C12,4207929.0,19293900.0,1.0
桃2-23-11C17,4197315.0,19286812.0,0.0
桃2-15-22C4,4208012.0,19293972.0,0.0
桃2-8-21C2,4215588.0,19293520.0,0.0
桃2-23-24,4198130.0,19296020.0,1.0
桃2-8-20,4215590.0,19293402.0,0.0
桃2-7-10C1,4218112.0,19286864.0,0.0
桃2-14-17C12,4208650.0,19290344.0,0.0
桃2-3-2C3,4222083.0,19281600.0,0.0
桃2-4-21C5,4220596.0,19293484.0,1.0
桃2-14-17C1,4208650.0,19290344.0,1.0
桃2-7-10C8,4218074.0,19286762.0,
桃2-27-13,4193238.0,19287972.0,0.0
桃2-1-11C11,4224422.0,19287020.0,0.0
桃2-15-22C6,4207935.0,19293906.0,1.0
桃2-23-26H1,4197983.0,19296128.0,
桃2-8-5C2,4216325.0,19283568.0,0.0
桃2-8-21C4,4215588.0,19293512.0,0.0
桃2-23-26H2,4198050.0,19296078.0,
桃2-23-26C11,4198124.0,19296024.0,1.0
桃2-23-27H2,4197896.0,19296192.0,
桃2-3-1A,4222088.0,19281608.0,2.0
桃2-15-22C5,4208018.0,19293978.0,0.0
桃2-10-19C3,4213474.0,19292388.0,0.0
桃2-10-19C5,4213552.0,19292314.0,0.0
桃2-10-19A,4213500.0,19292264.0,0.0
桃2-14-15,4208459.0,19290424.0,2.0
桃2-8-5C3,4216318.0,19283576.0,1.0
桃2-23-25H1,4198226.0,19295950.0,
桃2-14-17C11,4208698.42,19290303.99,2.0
桃2-8-19,4215587.0,19293536.0,0.0
桃2-15-22C9,4208024.0,19293984.0,1.0
桃2-11-20,4213347.0,19292414.0,0.0
桃2-9-20,4213479.0,19292382.0,0.0
桃2-11-19,4213355.43,19292405.66,0.0
桃2-25-9,4195117.25,19285633.22,0.0
桃2-8-20H1,4215707.2,19293368.62,
桃2-23-6,4197116.08,19282970.4,1.0
桃2-19-22,4202850.96,19292590.25,1.0
桃2-23-27H1,4197746.0,19296300.0,
桃2-10-19C2,4213393.96,19292464.36,0.0
桃2-19-18,4202793.41,19291578.02,1.0
桃2-14-14C6,4208893.63,19288760.73,0.0
桃2-25-11,4195192.76,19285641.02,1.0
桃2-23-7,4197121.0,19282964.0,0.0
桃2-10-34,4213044.0,19301498.0,2.0
桃2-19-19,4202804.0,19291670.0,1.0
桃2-10-33,4213114.0,19299716.0,0.0
桃2-10-19C1,4213400.85,19292458.51,0.0
桃2-10-35,4212937.0,19301548.0,2.0
桃2-19-21,4202884.0,19292448.0,2.0
桃2-14-17C8,4208447.0,19290434.0,0.0
桃2-19-19C1,4202804.0,19291678.0,1.0
桃2-17-32,4204470.0,19298268.0,1.0
桃2-10-32,4213043.0,19299814.0,1.0
桃2-10-33C2,4213109.0,19299724.0,1.0
桃2-7-33,4216610.97,19301520.52,0.0
桃2-14-15H1,4208692.0,19290308.0,
桃2-25-9H1,4195169.98,19285696.7,
桃2-23-7H1,4197111.0,19282976.0,
桃2-12-30,4211355.0,19298138.0,0.0
桃2-19-18H1,4202792.0,19291570.0,
桃2-14-17C2,4208453.0,19290430.0,0.0
桃2-12-29C1,4211279.58,19298064.08,1.0
桃2-10-34H2,4213035.952,19301500.98,
桃2-14-14H1,4208888.0,19288768.0,
桃2-19-19C3,4202802.0,19291662.0,1.0
桃2-7-34,4216611.22,19301528.8,0.0
桃2-17-31,4204479.0,19298162.0,1.0
桃2-15-22H2,4207642.0,19293878.0,
桃2-7-31,4216644.47,19300043.95,1.0
苏186,,,0.0
苏60,,,1.0
苏162,,,0.0
苏334,,,1.0
苏161,,,0.0
苏156,,,0.0
苏183,,,1.0
苏123,,,0.0
苏155,,,0.0
苏163,,,1.0
苏48,,,2.0
苏196,,,0.0
苏184,,,0.0
苏174,,,0.0
苏154,,,0.0
定探2,,,0.0
苏90,,,0.0
苏14-4-03C2,,,1.0
苏48-9-74C2,,,0.0
苏14-11-14C14,,,0.0
苏302,,,1.0
苏48-17-88C2,,,0.0
桃2-28-32C1,,,2.0
苏14-4-03C3,,,0.0
桃2-16-21C1,,,1.0
