日期,井号,层位,气田,采气厂,中东西,区块,自营/合作,集气站,井型,分类,投产日期,投产年份,生产时间,油压,套压,日产气量,月产气量,年产气量,历年产气量,备注
2021/12/31 0:00,桃2-23-11C15,山2_2、山1_3、盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅱ类井,2019/5/1,2021,24,2.08,1.36,1.0433,33.6594,283.3752,749.3977,
2021/12/31 0:00,桃2-14-19C4,盒8下、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2017/1/4,2021,24,2.08,17.78,0.238,9.7621,124.0562,1565.7535,
2021/12/31 0:00,桃2-30-18,,苏里格气田,采气三厂,中区,桃2区,自营,桃2-5集气站,直井,,2021/10/18,2021,18,14.57,20.51,0.8998,1.0652,3.5835,3.5835,非计划关井（冻堵关井）：2021-12-29 14:00-2021-12-30 14:00因冻堵关井（高压管线冻堵），关
2021/12/31 0:00,桃2-24-18,,苏里格气田,采气三厂,中区,桃2区,自营,桃2-5集气站,直井,,2021/10/25,2021,24,3.85,25.03,0.2166,2.5059,2.6034,2.6034,
2021/12/31 0:00,桃2-17-14C4,山1_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅲ类井,2016/6/11,2021,24,1.74,3.48,0.4006,8.9305,111.5536,860.2514,柱塞气举
2021/12/31 0:00,桃2-30-6,,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,,2021/9/15,2021,0,4.51,26.04,0,0.1153,49.7594,49.7594,计划关井（生产组织影响）：2021-11-30 10:20因生产组织影响(因采气一厂动火关井)，关井前油套压3.82/2
2021/12/31 0:00,桃2-23-11C7,山2_1、山1_3,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅱ类井,2019/5/1,2021,24,2.11,17.91,0.951,30.6816,224.2147,676.3142,
2021/12/31 0:00,桃2-23-11C13,山1_3、盒8下_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅱ类井,2019/5/1,2021,24,2.07,13.41,0.7338,23.6738,213.0111,699.004,
2021/12/31 0:00,桃2-14-19C3,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2016/12/25,2021,24,2.89,6.22,0.2063,8.4606,91.8102,1910.0585,远程间开
2021/12/31 0:00,桃2-14-18A,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅲ类井,2016/12/25,2021,24,2.76,15.21,0.3015,12.3658,137.2905,864.8387,柱塞气举
2021/12/31 0:00,桃2-4-12,马五1_3、马五2_2、马五3_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅰ类井,2015/10/21,2021,0,3.97,16.83,0,0,145.7146,3516.6682,计划关井（生产组织影响）：2021-06-09 10:26因生产组织影响(因乌一站停产检修关井)，关井前油套压4.51/
2021/12/31 0:00,桃2-10-14,盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅲ类井,2009/8/7,2021,0,1.92,3.26,0,0,2.9349,553.7972,计划关井（无气量）：2021-08-02 08:00因无气量(因无气量关井)，关井前油套压2.88/3.63Mpa。
2021/12/31 0:00,桃2-9-28,盒8下、山1、山2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2009/6/17,2021,0,1.5,0.28,0,3.5938,34.5989,2064.9523,计划关井（间歇生产）：2021-12-27 15:20因间歇生产(冬关夏开)，关井前油套压1.42/0.29Mpa。
2021/12/31 0:00,桃2-20-25,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅱ类井,2011/5/6,2021,0,3.1,0.39,0,0,0,1382.193,"计划关井（间歇井按生产制度关井）：2019-01-04因间歇井按生产制度关井,关井前油套压.5/1.2Mpa"
2021/12/31 0:00,桃2-29-16,盒8上、盒8下、马五2_2、马五5、马五4_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2012/5/14,2021,0,3.28,23.9,0,0,22.207,308.9828,计划关井（生产组织影响）：2021-08-07 11:40因生产组织影响(因集气站检修关井)，关井前油套压3.1/22.
2021/12/31 0:00,桃2-23-11C5,盒8上_1、盒8下_1、山2_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅱ类井,2019/5/1,2021,24,2.11,17.47,0.7546,24.3448,184.8795,629.2284,
2021/12/31 0:00,桃2-23-11C17,盒8下_1、盒8上_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅱ类井,2019/5/1,2021,24,2.01,16.32,0.8063,4.9072,196.2225,636.8117,
2021/12/31 0:00,桃2-25-7C2,盒8下、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2016/12/27,2021,24,2.07,13.67,0.1428,4.6062,64.5933,543.78,
2021/12/31 0:00,桃2-25-7C3,盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2016/12/27,2021,24,2.16,26.3,0.3308,10.6716,93.438,593.1229,
2021/12/31 0:00,桃2-5-7C4,山1_3、山1_1、盒8下_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2017/7/24,2021,24,1.67,9.91,0.4396,12.4175,315.6028,1796.491,
2021/12/31 0:00,桃2-11-22,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2009/6/11,2021,0,3.01,5.87,0,2.9953,34.3396,1809.602,计划关井（间歇生产）：2021-12-27 15:40因间歇生产(冬关夏开)，关井前油套压3/5.85Mpa。
2021/12/31 0:00,桃2-14-20,山1_3、盒8下_1、盒8上_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2017/7/21,2021,0,1.8,13.43,0,0,60.0179,1282.0335,计划关井（动态监测）：2021-10-31 15:30因动态监测(因压力恢复关井)，关井前油套压3.30/12.85Mp
2021/12/31 0:00,桃2-17-15,盒8下_2、山1_2、山2_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅱ类井,2016/1/7,2021,0,1.74,9.4,0,0,149.9543,2189.5512,计划关井（生产组织影响）：2021-10-10 10:40因生产组织影响(因站内动火关井)，关井前油套压1.45/5.5
2021/12/31 0:00,桃2-21-8C2,山1_3、盒8下_2、盒8上_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅱ类井,2017/9/8,2021,0,2.11,11.97,0,0,417.4782,1513.2334,计划关井（关井轮休）：2021-11-18 11:18因关井轮休(因厂调通知限产关井)，关井前油套压3.1/11.77M
2021/12/31 0:00,桃2-4-5,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2016/12/10,2021,24,1.97,5.33,1.1188,31.605,282.5736,1387.6077,
2021/12/31 0:00,桃2-8-27C5,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅲ类井,2016/12/10,2021,24,2.32,4.07,0.3332,13.6683,137.9231,952.8304,柱塞气举
2021/12/31 0:00,桃2-8-27C1,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅲ类井,2016/12/10,2021,24,2.29,16.06,0.0317,1.301,14.1064,794.0865,
2021/12/31 0:00,桃2-26-2C3,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2016/12/15,2021,0,1.78,14.99,0,0,110.759,990.2652,计划关井（生产组织影响）：2021-11-23 09:36因生产组织影响(因干管动火接新井关井)，关井前油套压3.5/1
2021/12/31 0:00,桃2-25-7C5,山1_1、盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅱ类井,2017/6/11,2021,24,2.14,16.59,0.3411,11.0045,127.5692,779.1875,
2021/12/31 0:00,桃2-25-1C4,山1、盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅱ类井,2017/6/18,2021,0,1.77,13.33,0,0,54.4008,688.1386,计划关井（生产组织影响）：2021-11-23 09:15因生产组织影响(因干管动火接新井关井)，关井前油套压3.4/1
2021/12/31 0:00,桃2-25-1C3,山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2017/6/17,2021,0,1.72,12.25,0,0,115.1334,619.1129,计划关井（生产组织影响）：2021-11-23 09:10因生产组织影响(因干管动火接新井关井)，关井前油套压3.21/
2021/12/31 0:00,桃2-25-1C2,山2、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2017/6/18,2021,0,1.8,14.09,0,0,34.8508,240.7972,计划关井（生产组织影响）：2021-11-23 09:00因生产组织影响(因干管动火接新井关井)，关井前油套压3.3/1
2021/12/31 0:00,桃2-14-17C3,山1_2、山2_1、山2_2、盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2019/5/19,2021,24,1.54,6.5,0.3332,6.1129,122.7321,525.988,柱塞气举
2021/12/31 0:00,桃2-17-19,盒8下_2、盒8下_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅲ类井,2017/9/17,2021,24,2.48,9.28,0.339,14.4423,106.7419,603.5925,
2021/12/31 0:00,桃2-8-1C1,盒8上、盒8下、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2009/12/13,2021,0,13.78,13.68,0,0,31.7082,1771.0721,计划关井（生产组织影响）：2021-08-14 08:17因生产组织影响(因干管动火关井)，关井前油套压1.42/6.1
2021/12/31 0:00,桃2-7-19,盒8下、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2010/10/15,2021,0,1.53,3.13,0,0,18.0177,1687.4035,计划关井（无气量）：2021-08-03 08:00因无气量(因无气量关井)，关井前油套压3.02/3.31Mpa。
2021/12/31 0:00,桃2-7-6,盒8上、盒8下、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2009/5/31,2021,0,1.4,11.61,0,0.4856,22.9481,1697.7596,计划关井（间歇生产）：2021-12-27 10:10因间歇生产(冬关夏开)，关井前油套压1.35/11.61Mpa。
2021/12/31 0:00,桃2-1-4,山1、盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅲ类井,2016/8/3,2021,0,1.31,12.02,0,0,45.2045,857.6585,计划关井（生产组织影响）：2021-09-20 12:50因生产组织影响(因集气站检修停产关井)，关井前油套压3/10.
2021/12/31 0:00,桃2-26-2C4,山1、山2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2016/11/2,2021,0,3.09,9.62,0,0,115.4595,1055.4555,计划关井（生产组织影响）：2021-11-23 09:41因生产组织影响(因干管动火接新井关井)，关井前油套压3.42/
2021/12/31 0:00,桃2-26-1,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2016/11/2,2021,0,1.69,13.32,0,0,154.5289,1051.345,计划关井（生产组织影响）：2021-11-23 09:20因生产组织影响(因干管动火接新井关井)，关井前油套压3.24/
2021/12/31 0:00,桃2-26-2C1,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2016/11/4,2021,0,1.71,8.11,0,0,107.9809,900.5977,计划关井（生产组织影响）：2021-11-23 09:27因生产组织影响(因干管动火接新井关井)，关井前油套压3.26/
2021/12/31 0:00,桃2-15-18,盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅲ类井,2009/6/25,2021,24,1.43,1.75,0.2459,10.0855,89.2217,1433.1328,柱塞气举
2021/12/31 0:00,桃2-10-30C3,盒8上_1、盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅲ类井,2011/8/3,2021,0,3.66,23.67,0,0,0,738.78,"计划关井（生产组织影响）：2020-05-05因生产组织影响,关井前油套压5.02/17.95Mpa"
2021/12/31 0:00,桃2-10-10,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅰ类井,2008/11/13,2021,24,1.55,10.14,0.0793,3.2534,30.4984,2935.973,速度管柱
2021/12/31 0:00,桃2-9-3,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2011/1/7,2021,0,1.46,14.99,0,0,22.493,2001.4975,计划关井（生产组织影响）：2021-08-14 08:00因生产组织影响(因干管动火关井)，关井前油套压1.34/13.
2021/12/31 0:00,桃2-24-14,山1、山2、马五1_2、马五1_3,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2012/8/5,2021,0,1.59,25.41,0,0,5.0561,226.9189,计划关井（生产组织影响）：2021-08-07 15:20因生产组织影响(因集气站检修关井)，关井前油套压3.11/24
2021/12/31 0:00,桃2-8-7,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅱ类井,2012/10/30,2021,24,6.35,8.28,0.154,6.5595,49.6744,2019.739,
2021/12/31 0:00,桃2-15-22C7,盒8下_2、山2_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2019/5/22,2021,24,2.13,6.27,0.2222,9.1119,101.6986,317.2394,柱塞气举
2021/12/31 0:00,桃2-5-10C4,盒8下_1、山1_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2019/6/1,2021,24,1.34,15.31,0.6386,18.0404,183.2983,649.2728,
2021/12/31 0:00,桃2-33-30,,苏里格气田,采气三厂,中区,桃2区,自营,桃2-5集气站,直井,,2021/10/15,2021,18,23.32,23.11,0.3089,1.0173,21.0345,21.0345,非计划关井（冻堵关井）：2021-12-29 10:00-2021-12-30 14:00因冻堵关井（高压管线冻堵），关
2021/12/31 0:00,桃2-25-7C8,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2017/3/14,2021,24,2.12,13.08,0.3929,12.6725,118.2593,645.3998,
2021/12/31 0:00,桃2-25-7C7,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅲ类井,2017/3/14,2021,24,2.04,18.32,0.4237,13.6677,125.9141,870.4536,
2021/12/31 0:00,桃2-4-24,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2016/7/20,2021,22.33,2.15,13.1,1.5803,1.5803,563.5006,1760.5643,计划关井（生产组织影响）：2021-09-20 09:36-2021-12-30 09:40因生产组织影响（因集气站检修
2021/12/31 0:00,桃2-16-18C5,盒8下_1、山1_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅱ类井,2017/10/10,2021,24,1.62,12.92,0.3896,8.798,122.8934,1391.5702,
2021/12/31 0:00,桃2-16-18C4,山1_1、盒8下_1、盒8上_1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅰ类井,2017/10/18,2021,24,2.23,8.2,0.1949,1.961,73.5659,1365.3859,
2021/12/31 0:00,桃2-11-15,,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,,2021/8/31,2021,0,1.9,21.34,0,0,40.6885,40.6885,计划关井（生产组织影响）：2021-10-17 09:05因生产组织影响(因站内动火关井)，关井前油套压1.3/14.9
2021/12/31 0:00,桃2-16-18C10,盒8下_1、盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅱ类井,2017/10/19,2021,24,2.26,5,0.4416,18.8164,160.4708,1615.6576,速度管柱
2021/12/31 0:00,桃2-21-2,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅲ类井,2012/10/27,2021,24,4.04,14.82,0.3698,8.2563,86.1572,816.8422,柱塞气举
2021/12/31 0:00,桃2-2-1C1,马五4_1、盒8下_1、盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2011/10/13,2021,24,1.16,8.9,0.2198,6.2092,36.6597,1454.3386,
2021/12/31 0:00,桃2-8-2,盒8下、山2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2009/12/13,2021,0,10.09,8.1,0,0,1.6671,1622.0318,计划关井（生产组织影响）：2021-08-14 08:28因生产组织影响(因干管动火关井)，关井前油套压1.45/13.
2021/12/31 0:00,桃2-10-4,盒8下、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅱ类井,2009/8/7,2021,0,1.9,0.79,0,0,12.1721,2891.1088,计划关井（无气量）：2021-08-03 08:00因无气量(因无气量关井)，关井前油套压2.65/2.01Mpa。柱塞
2021/12/31 0:00,桃2-4-14,盒8上、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2008/7/4,2021,0,1.26,7.63,0,0,13.3428,2095.2586,计划关井（生产组织影响）：2021-09-20 09:55因生产组织影响(因集气站检修停产关井)，关井前油套压2.76/
2021/12/31 0:00,桃2-0-14,盒8、山1、山2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2008/7/5,2021,0,1.21,1.48,0,0,0.3277,1538.3246,计划关井（无气量）：2021-04-30 08:00因无气量(计划地质报废)，关井前油套压1/1.29Mpa。
2021/12/31 0:00,桃2-6-13,盒8、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2008/7/5,2021,0,0.25,9.7,0,3.1823,39.1648,2037.3379,计划关井（间歇生产）：2021-12-27 10:25因间歇生产(冬关夏开)，关井前油套压0.55/9.72Mpa。
2021/12/31 0:00,桃2-7-4,盒8下、山1、山2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅰ类井,2009/5/21,2021,0,3.27,5.61,0,0,3.474,3658.5071,计划关井（无气量）：2021-08-02 08:00因无气量(因无气量关井)，关井前油套压2.31/2.61Mpa。
2021/12/31 0:00,桃2-2-16,山1、盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2008/11/23,2021,0,7.69,9,0,0,39.5957,1771.9159,计划关井（生产组织影响）：2021-11-21 11:00因生产组织影响(因井口施工更换高压软管关井)，关井前油套压3.
2021/12/31 0:00,桃2-3-10,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2009/12/12,2021,24,1.59,2.8,0.4396,12.4175,98.1182,1731.9855,
2021/12/31 0:00,桃2-11-29,盒8下、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅰ类井,2009/6/19,2021,24,1.87,10.02,0.0872,3.5741,26.6459,4249.387,柱塞气举
2021/12/31 0:00,桃2-15-7,盒7、盒8上、盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅲ类井,2009/11/2,2021,0,1.74,13,0,0,1.3991,690.7923,计划关井（生产组织影响）：2021-10-07 09:30因生产组织影响(因站内动火关井)，关井前油套压1.5/12.2
2021/12/31 0:00,桃2-3-26,盒8下、山1、山2、马五,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅲ类井,2011/7/16,2021,0,2.09,16.55,0,0.4809,0.4809,1017.2351,计划关井（工艺实验）：2021-12-10 17:00因工艺实验(单井脱硫实验结束关井)，关井前油套压1.85/16.2
2021/12/31 0:00,桃2-1-11,盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2008/11/1,2021,0,0.13,10.78,0,0,57.1332,2228.4817,计划关井（生产组织影响）：2021-09-20 13:00因生产组织影响(因集气站检修停产关井)，关井前油套压2.75/
2021/12/31 0:00,桃2-12-24,盒8下、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2009/6/17,2021,24,1.43,2.01,0.1495,6.1334,64.6176,1888.0199,柱塞气举
2021/12/31 0:00,桃2-9-21,盒6、山2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2008/7/7,2021,24,1.4,10.16,0.0792,3.2484,28.3098,1749.5928,
2021/12/31 0:00,桃2-2-12,山2、山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2009/4/8,2021,0,1.63,0.3,0,0,0.2235,2375.9899,计划关井（无气量）：2021-04-30 08:00因无气量(计划地质报废)，关井前油套压1.18/1.1Mpa。
2021/12/31 0:00,桃2-11-20,盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2019/10/10,2021,24,1.45,15.57,0.3967,16.2714,178.232,481.3275,
2021/12/31 0:00,桃2-10-21,盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2008/6/29,2021,24,1.36,9.54,0.1428,5.8571,52.133,1920.1059,
2021/12/31 0:00,桃2-12-8,盒8上、盒8下、马五1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅲ类井,2011/7/1,2021,24,1.82,22.49,0.2054,8.7525,52.0225,855.4351,柱塞气举
2021/12/31 0:00,桃2-3-14,山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2008/7/13,2021,0,1.33,2.87,0,0,23.0192,1714.8587,计划关井（无气量）：2021-08-02 08:00因无气量(因无气量关井)，关井前油套压2.36/1.96Mpa。
2021/12/31 0:00,桃2,山1,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2008/6/29,2021,0,1.43,16.96,0,3.5886,34.0903,1408.2,计划关井（间歇生产）：2021-12-27 14:30因间歇生产(冬关夏开)，关井前油套压1.45/16.95Mpa。
2021/12/31 0:00,桃2-25-11,山1_3、盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-4集气站,直井,Ⅱ类井,2019/10/18,2021,24,1.42,13.21,0.5269,16.9996,160.6858,458.0246,
2021/12/31 0:00,桃2-13-12,盒8、山2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅱ类井,2013/12/1,2021,24,1.58,11.08,0.1269,5.2063,46.4071,1170.8563,
2021/12/31 0:00,桃2-3-9,盒8,苏里格气田,采气三厂,中区,桃2区,自营,桃2-1集气站,直井,Ⅱ类井,2009/12/12,2021,24,1.6,6.03,0.3197,9.0306,65.5128,1960.0515,
2021/12/31 0:00,桃2-11-25,盒8下,苏里格气田,采气三厂,中区,桃2区,自营,桃2-2集气站,直井,Ⅲ类井,2009/6/17,2021,0,1.47,10.33,0,0,0,724.1991,"计划关井（关井轮休）：2019-08-24因关井轮休,关井前油套压2.44/9.82Mpa"
2021/12/31 0:00,桃2-16-18C11,山2_1、山1_1、盒8下_2,苏里格气田,采气三厂,中区,桃2区,自营,桃2-3集气站,直井,Ⅲ类井,2017/9/17,2021,0,2.31,16.35,0,1.4867,102.7016,771.5413,计划关井（关井轮休）：2021-12-03 11:15因关井轮休(作业区通知因限产关井)，关井前油套压2.78/16.6
